id	type	genes	size	CDmVsHFDm_NES	CDmVsHFDm_pval	CDmVsHFDm_padj	DPNVsHFDm_NES	DPNVsHFDm_pval	DPNVsHFDm_padj	DIPVsHFDm_NES	DIPVsHFDm_pval	DIPVsHFDm_padj	E2VsHFDm_NES	E2VsHFDm_pval	E2VsHFDm_padj	PPTVsHFDm_NES	PPTVsHFDm_pval	PPTVsHFDm_padj
Glycerophospholipid_biosynthesis	ENR	Chka,Lpcat1,Miga1,Ddhd1,Hadhb,Dgat2l6,Etnk2,Osbpl8,Taz,Agpat1,Pitpnm1,Chkb,Gpd1,Pla2g2a,Pla2g4a,Pcyt1a,Pld2,Pla2g6,Gpat2,Pitpnm3,Gpd1l,Lclat1,Pla2g4f,Pla2g4e,Pla2g4d,Slc44a5,Pld6,Gpam,Pemt,Pla2g4c,Awat2,Lpcat4,Slc44a1,Pitpnm2,Selenoi,Crls1,Pcyt1b,Cept1,Mboat1,Pnpla2,Miga2,Hadha,Slc44a2,Lpcat2,Gpat3,Mboat7,Pnpla8,Gpat4,Agpat2,Agpat4,Phospho1,Mboat2,Plaat3,Plbd1,Cdipt,Lpcat3,Slc44a4,Pnpla3,Lpgat1,Lpin1,Slc44a3,Pcyt2,Cds2,Ptdss1,Lpin3,Lpin2,Plaat5,Agpat5,Etnk1,Agpat3,Dgat2,Osbpl5,Pla2g2f,Plaat1,Ptdss2,Dgat1,Osbpl10,Stard10,Ddhd2,Pla2g5,Pla2r1,Pla1a,Pla2g12a,Pla2g2e,Pla2g10,Pla2g2d,Pla2g1b,Cds1,Chpt1,Mgll,Abhd4	91	-1.89437189578938	0.000195650900590891	0.00429917110508932	-1.75913976086118	0.000423671388697742	0.00786145799028033	-1.65965484570393	0.00248781133164508	0.0304707717503507	-1.90415014450671	4.65883386672652e-05	0.00134142285472988	-1.79181469366974	0.00046882071616392	0.00910384413946217
Homologous_DNA_Pairing_and_Strand_Exchange	ENR	Wrn,Rad51d,Top3a,Bard1,Blm,Brca1,Brca2,Rad51,Palb2,Rmi2,Brip1,Mre11a,Atm,Rad9b,Topbp1,Dna2,Rbbp8,Atrip,Hus1,Rad51ap1,Kat5,Rfc3,Rpa1,Rad51c,Rfc4,Rpa3,Xrcc2,Xrcc3,Rfc5,Rmi1,Rad1,Exo1,Nbn,Rfc2,Rad9a,Rad51b,Rad17	37	-1.88633773636794	0.000385913925862577	0.00631839466853435	-1.47611663305063	0.0416666666666667	0.162705977040708	-1.65589639742431	0.00754124047772741	0.0617346646951214	-1.60540642941848	0.0150330313399098	0.14408920797055	-1.82481847660705	0.0021398916549127	0.0291178881759179
Integrin_alphaIIb_beta3_signaling	ENR	Fga,Itgb3,Src,Fn1,Tln1,Akt1,Ptk2,Ptpn1,Csk,Syk,Rap1a,Grb2,Bcar1,Vwf,Fgb,Apbb1ip,Rapgef3,Fgg,Rap1b,Rapgef4,Rasgrp2,Itga2b,Rasgrp1,Pdpk1,Sos1,Crk,Shc1	27	1.8844005412685	0.000465817956845868	0.00733883007483584	1.61158251357608	0.0231380848816789	0.12151132626542	1.22549499228189	0.186878727634195	0.45546882347409	1.80751038887916	0.0101137516032806	0.105562282359241	1.41770027261464	0.0773930753564155	0.318860503303166
Integrin_cell_surface_interactions	ENR	Col9a3,Itga8,Itga9,Fga,Itgb3,Itgb5,Col4a1,Col4a2,Cdh1,Spp1,Itga5,Itgb2,Bsg,Itgb7,Col18a1,Itgav,Lum,Itga4,Col9a1,Hspg2,Pecam1,Itgb8,Itga1,Fbn1,Cd47,Itga6,Madcam1,Itga2,Itga3,Tnc,Col16a1,Fgb,Col23a1,Fgg,Jam3,Jam2,Itga2b,Col4a4,Col4a3,Comp,Col13a1,Itgb1,Itgax,Fn1,Vtn,Ibsp,Itgae,Cd44,F11r,Icam1,Icam2,Icam5,Icam4,Itgb6	54	2.00918104116822	3.45904387497113e-05	0.000875242919879058	-1.27969247620645	0.149671052631579	0.36649656582806	0.980982417163861	0.479611650485437	0.762801836946324	1.90014702320402	0.00429041559536127	0.057782210034301	1.44859489140349	0.0509164969450102	0.277877614046297
Integrin_signaling	ENR	Fga,Itgb3,Src,Fn1,Tln1,Akt1,Ptk2,Ptpn1,Csk,Syk,Rap1a,Grb2,Bcar1,Vwf,Fgb,Apbb1ip,Rapgef3,Fgg,Rap1b,Rapgef4,Rasgrp2,Itga2b,Rasgrp1,Pdpk1,Sos1,Crk,Shc1	27	1.8844005412685	0.000465817956845868	0.00733883007483584	1.61158251357608	0.0231380848816789	0.12151132626542	1.22549499228189	0.186878727634195	0.45546882347409	1.80751038887916	0.0101137516032806	0.105562282359241	1.41770027261464	0.0773930753564155	0.318860503303166
Interconversion_of_nucleotide_di_and_triphosphates	ENR	Rrm1,Rrm2,Nme1,Rrm2b,Txnrd1,Tyms,Ctps2,Ctps,Dtymk,Nme2,Ak8,Guk1,Nudt13,Dctd,Ak5,Ak7,Cmpk1,Ak1,Ak2,Ak4,Nme4,Nme3,Txn1,Glrx	24	-1.75732469137417	0.00470309258889546	0.0456637478107873	-0.797191232853905	0.739130434782609	0.921577758632733	-1.07665266546626	0.360587002096436	0.654543797283748	-1.41171632281095	0.0934959349593496	0.443855131355131	-1.00172274538131	0.434034416826004	0.726672468442862
L13a_mediated_translational_silencing_of_Ceruloplasmin_expression	ENR	Rpl3l,Rpl35a,Eif3d,Eif4a2,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Eif3a,Rps2,Rpl3,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Eif3e,Eif4a1,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Eif4e,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Eif2s1,Rps27l,Eif4b,Eif1ax,Rpl24,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Eif3k,Eif3f,Rpl38,Eif3i,Eif4h,Eif2s3x,Eif3g,Rpl12,Pabpc1	110	2.14311421505053	2.3460040253547e-08	1.50685643167014e-06	2.40189957619588	4.49513068434376e-11	3.41221283766095e-09	2.33141829835206	1.11855710352242e-10	8.49086528582926e-09	2.20545353297493	1.39436878347921e-06	7.27686208878215e-05	2.51479820569093	1.31365390105727e-11	1.26693836619305e-09
MAP2K_and_MAPK_activation	ENR	Cnksr1,Fga,Itgb3,Lamtor3,Araf,Src,Fn1,Tln1,Braf,Map2k1,Kras,Csk,Rap1a,Mapk1,Pebp1,Mark3,Ksr2,Ksr1,Hras,Mapk3,Map2k2,Vcl,Cnksr2,Arrb1,Vwf,Fgb,Apbb1ip,Fgg,Arrb2,Rap1b,Raf1,Ywhab,Lamtor2,Iqgap1,Itga2b,Wdr83,Il17rd	37	1.8345630893929	0.000925426221598721	0.0130971338141514	1.39371388154003	0.0769230769230769	0.234418865805727	0.994596034199752	0.451292246520875	0.738880442833197	1.65689838792235	0.0273963920667171	0.211814697923229	1.44366093989563	0.0565656565656566	0.288383669969512
MAPK_family_signaling_cascades	ENR	Cnksr1,Kalrn,Fga,Rasal2,Sptbn4,Kbtbd6,Rasa1,Syngap1,Kbtbd7,Angpt1,Gfra2,Dusp8,Kl,Gfra3,Nrg3,Fgf10,Fgf15,Itgb3,Lat,Mapkapk5,Sept7,Lamtor3,Fgf18,Egf,Csf2,Il2ra,Araf,Prkaca,Src,Kit,Pdgfrb,Spta1,Il6,Nefl,Ubb,Ubc,Calm1,Calm2,Calm3,Fn1,Fgf4,Cdk1,Camk2a,Ncam1,Fgf2,Fgf5,Fgfr1,Il2rb,Ptpra,Pdgfa,Kitl,Il5ra,Fgf6,Fgfr2,Il6ra,Tln1,Pdgfra,Csf2rb,Rasgrf1,Braf,Dusp1,Camk2b,Ccnd3,Pdgfb,Map2k1,Areg,Kras,Ptk2,Ptpn11,Grin1,Ret,Irs1,Fgf7,Fgf8,Fyn,Csk,Tgfa,Gdnf,Flt3l,Fgf9,Rasa2,Cdc42,Fgf1,Ppp2cb,Rap1a,Rbx1,Rps27a,Uba52,Rac1,Fgf17,Mapk1,Ppp2ca,Phb,Ranbp9,Dlg3,Pebp1,Rasgrf2,Erbb2,Irs2,Nrtn,Gfra1,Shc1,Flt3,Il6st,Csf2ra,Grin2b,Egfr,Tek,Mark3,Fgfr4,Grin2d,Nf1,Dusp2,Btc,Hbegf,Hgf,Dusp5,Dab2ip,Ksr2,Grb2,Ppp5c,Rasa3,Ppp2r5c,Pak3,Ksr1,Shc3,Ppp2r5e,Hras,Ereg,Erbb3,Erbb4,Mapk6,Dlg4,Jak2,Jak3,Sos1,Sptbn1,Mapk3,Map2k2,Vcl,Sptbn2,Nrg1,Cdc14a,Rasgrp3,Xpo1,Mapk4,Spred3,Dusp16,Ppp2r5a,Ppp2r5b,Rasa4,Cdc14b,Camk2d,Ppp2r1a,Dusp9,Ppp2r1b,Lrrc7,Map3k11,Cnksr2,Dlg1,Dusp4,Shc2,Rasgrp4,Arrb1,Frs2,Rasal3,Rapgef2,Pak2,Vwf,Fgb,Apbb1ip,Fgg,Ppp2r5d,Frs3,Dlg2,Arrb2,Dusp7,Camk2g,Spred2,Spred1,Epgn,Rap1b,Brap,Klb,Raf1,Ywhab,Synj2bp,Gm20498,Dusp6,Fgf23,Fgf16,Fgf20,Dusp10,Fgf22,Lamtor2,Actn2,Gfra4,Iqgap1,Cul3,Itga2b,Dnajb1,Tyk2,Nrg4,Artn,Rasgrp1,Rasal1,Hspb1,Cdc42ep2,Cdc42ep3,Foxo1,Foxo3,Cdc42ep5,Wdr83,Paqr3,Il17rd	215	1.60360870937503	0.00179132454332885	0.0213679427668513	-1.21124051664882	0.112696148359486	0.301606679103113	-1.6361273680202	0.000697289138509853	0.0114164006010927	0.886490190780371	0.699099099099099	0.932504389373399	-0.977122585833891	0.508946322067594	0.776910747580332
Major_pathway_of_rRNA_processing_in_the_nucleolus_and_cytosol	ENR	Las1l,Rpl3l,Heatr1,Emg1,C1d,Bysl,Rpl35a,Rpp30,Ncl,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Fbl,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Exosc10,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Bop1,Rps5,Rplp2,Wdr36,Nol9,Isg20l2,Wdr75,Rrp36,Tex10,Ddx49,Wdr18,Utp18,Tsr1,Utp14a,Nop58,Utp14b,Pdcd11,Ltv1,Dhx37,Dcaf13,Bms1,Wdr43,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Eri1,Exosc3,Mphosph10,Krr1,Wdr3,Noc4l,Nol11,Rpl24,Utp25,Exosc6,Pwp2,Nob1,Tbl3,Utp15,Gnl3,Ddx52,Rpp21,Rpp40,Utp4,Nop14,Nol6,Exosc2,Utp6,Imp4,Rpp25,Rrp9,Exosc4,Imp3,Riok1,Pno1,Rpl39l,Rps21,Riok2,Rpl14,Exosc5,Dis3,Fcf1,Ddx47,Nip7,Rpl11,Bud23,Utp11,Rpl15,Mtrex,Rps19,Exosc7,Snu13,Loc100862468,Rrp7a,Mphosph6,Rpl34,Rpl34-Ps1,Gm4705,Nop56,Exosc8,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Ebna1bp2,Exosc1,Pelp1,Ftsj3,Xrn2,Csnk1d,Senp3,Pes1,Exosc9,Utp3,Ddx21,Wdr12,Rpl38,Rcl1,Csnk1e,Wdr46,Rpl12,Riok3	175	2.16252680891975	9.64900116384838e-11	1.61138319436268e-08	2.35034705421937	4.39531912219715e-13	9.17522866758655e-11	2.38643555496906	6.21541039322837e-14	1.29746691958642e-11	1.97262617576138	1.67069649198554e-05	0.00055801262832317	2.41955897085229	7.97582690280807e-13	1.33196309276895e-10
Metabolism_of_RNA	ENR	Upf2,Las1l,Thoc2,Tut4,Ddx23,Gm8994,Rpl3l,Nup153,Srsf11,Tpr,Ttc37,Dhx16,Heatr1,Pcf11,Alyref,Eftud2,Ercc2,Emg1,Cpsf2,Dhx15,Srsf5,Anp32a,C1d,Hnrnph1,Lsm2,Bysl,Rpl35a,Supt5,Rngtt,Dhx9,Gtf2h4,Hnrnpa2b1,Rpp30,Polr2a,Ncl,Ubb,Ubc,Eif4a2,Rpl27a,Rps16,Rpl7,Rpsa,Hspb1,Rplp0,Hspa1b,Rpl13a,Prkca,Zfp36l1,Rps2,U2af2,Snrpb,Rpl3,Prkcd,Pabpc1,Akt1,Fbl,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Ercc3,Hnrnpa1,Rpl9,Apobec1,Mnat1,Ddx6,Fus,Exosc10,Snrpa1,Aaas,Tnks1bp1,Nup43,Pcbp1,Eif4a1,Rps20,Polr2i,Polr2f,Rpl26,Magoh,Rpl27,Loc108167922,Smg6,Hnrnpk,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Polr2l,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Ybx1,Rps27a,Uba52,Tra2b,Hspa8,Eif4e,Ywhaz,Crnkl1,Snrpn,Rps17,Rps10,Ppp2ca,Rpl22,Hnrnph2,Elavl1,Phf5a,Txnl4a,Rpl36a,Rpl36al,Rpl19,Srsf3,Rpl10l,Rps3a1,Slbp,Bop1,Rps5,Polr2c,Smn1,Rplp2,Cdk7,Gspt2,Wdr36,Gtf2f1,Usp39,Cwc27,Srsf6,Nol9,Khsrp,Isg20l2,Wdr75,Puf60,Rrp36,Mettl14,Sf3b2,Edc4,Upf3a,Upf3b,Tex10,Ncbp1,Prpf38a,Ddx49,Wdr18,Srrm1,Ddx46,Gpkow,Tut7,Smg7,Utp18,Tsr1,Thoc6,A1cf,Hnrnpd,Cnot7,Elavl2,Wbp4,Papola,Ccnh,Hspa1a,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Nup62,Polr2k,Utp14a,Pan3,Isy1,Hbs1l,Cdc5l,Nop58,Utp14b,Pdcd11,Ltv1,U2surp,Dnajc8,Zc3h11a,Eif4g1,Dhx37,Ppp2r2a,Snrnp200,Xpo1,Gemin4,Dcaf13,Srsf1,Snrnp40,Nup98,Bms1,Bud31,Smg5,Cnot1,Nup188,Wdr43,Lsm8,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Ppp2r1a,Eri1,Thoc7,Exosc3,Nxf7,Nup214,Polr2e,Dhx38,Ddx42,Mphosph10,Tnpo1,Hnrnpa3,Poldip3,Krr1,Eif4b,Pan2,U2af1l4,Smndc1,Cnot10,Nup107,Wdr3,Gemin8,Slu7,Rbm22,Noc4l,Zfp473,Cstf2,Nup93,Nol11,Thoc5,Smg1,Srsf7,Rpl24,Cpsf4,Cnot4,Srrm2,Nup54,Utp25,Cpsf7,Exosc6,Pwp2,Lsm11,Nob1,Etf1,Gemin5,Tnfsfm13,Mettl3,Tbl3,Rae1,Cnot2,Cwc22,Cstf2t,Utp15,Prpf31,Pabpn1,Nup88,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Gnl3,Nupl2,Prmt5,Rbm17,Cnot3,Snrnp27,Edc3,Gtf2h5,Ddx52,Cnot6,Casc3,Pom121,Wdr33,Sf3a1,Lsm10,Sf3b4,Rpp21,Gspt1,Hnrnpl,Gtf2f2,Nup133,Rpp40,Utp4,Seh1l,Gle1,Nupl1,Nop14,Thoc1,Nup85,Nup35,Nol6,Exosc2,Lsm1,Ndc1,Utp6,Gtf2h3,Parn,Hnrnpul1,Ddx39,Smg8,Paip1,Thoc3,Cnot6l,Hnrnpu,Hnrnpr,Imp4,Snrnp25,Eif4a3,Pqbp1,Rbmxl1,Rpp25,Rrp9,Dcp1a,Rbm5,Prpf6,Fyttd1,Exosc4,Sf3b3,Imp3,Riok1,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Tgs1,Wdr77,Apobec3,Nxf1,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Nup155,Prpf8,Pno1,Ncbp2,Rpl39l,Nudt21,Snrpb2,Gemin2,Lsm7,Rps21,Zmat5,Riok2,Ywhab,Rpl14,Pnrc2,Exosc5,Dis3,Snw1,Fcf1,Cd2bp2,Ctnnbl1,Cnot11,Nup37,Ddx47,Gemin7,Rbm8a,Gemin6,Hnrnpa0,Ppil4,Nip7,Rpl11,Bud23,Chtop,Dcp2,Zcrb1,Utp11,Rpl15,Mtrex,Rps19,Srsf9,Hnrnpm,Exosc7,Snu13,Loc100862468,Ppil1,Syf2,Rrp7a,Sarnp,Sec13,Mphosph6,Rpl34,Rpl34-Ps1,Gm4705,Bcas2,Snrnp48,Snrnp35,Sf3a3,Ppil3,Nop56,Exosc8,Tnfsf13,Polr2d,Rpl22l1,Rpl37,Rpl37rt,Fip1l1,Ppih,U2af1,Rpl4,Cnot8,Ebna1bp2,Exosc1,Prpf4,Smg9,Gtf2h1,Pelp1,Ftsj3,Cwc25,Xrn2,Csnk1d,Cdc40,Xab2,Senp3,Upf1,Cpsf1,Pes1,Prcc,Set,Wtap,Tfip11,Wdr61,Ranbp2,Exosc9,Cwc15,Utp3,Gtf2h2,Nup50,Ddx21,Wdr12,Rpl38,Rcl1,Ddx20,Cnot9,Csnk1e,Lsm4,Cpsf3,Nup210,Ppie,Nxt1,Srsf10,Prpf40a,Rbmx,Apobec2,Wdr46,Nup160,Ddx39b,Hnrnpc,Hnrnpf,Sart1,Dcps,Rnpc3,Gcfc2,Snupn,Skiv2l,Rnmt,Patl1,Riok3,Zfp36,Nt5c3b	503	2.12741045860085	1.21476496704809e-18	1.01432874748515e-15	2.30220924250884	1.54571306877742e-22	1.29067041242914e-19	2.10836583968476	2.91899494388373e-17	2.43736077814291e-14	1.63104094624819	2.06324246868682e-05	0.00063807683753833	2.05792042298566	7.4411354869582e-14	3.10667406580505e-11
Metabolism_of_lipids	ENR	Abcc3,Slc10a1,Pik3r2,Neu1,Sptlc1,Chka,Pip4k2a,Cidea,Hexb,Ppara,Glb1,Pik3r1,Rxra,Hexa,Alox5,Mapkapk2,Tspo,Rab4a,Arf3,Sumo2,Ran,Kpnb1,Slc10a2,Ncoa1,Arf1,Sptlc2,Bmx,Osbp,Lpcat1,Esyt2,Esyt1,Miga1,Sin3a,Nr1h4,Ltc4s,Ncoa2,Psap,Fdxr,Prkd1,Pik3r3,Ptpn13,Scap,Sbf1,Vac14,Pip4k2b,Ddhd1,Tbl1xr1,Ppm1l,Rufy1,Sumf2,Prkaa2,Plekha1,Csnk1g2,Prkd2,Agps,Mmaa,Prkd3,Sumf1,Sptssa,Mcat,Pik3r4,Rab14,Cbr4,Prkag2,Slco1a5,Pcca,Sptssb,Med1,Hadhb,Mid1ip1,Stard3nl,Col4a3bp,Pik3cg,Slco1b2,Tbl1x,Cyp11a1,Srebf1,Ncor2,Pikfyve,Mtm1,Mtmr9,Mtmr2,Cyp4a29,Cyp4a30b,Cyp4a32,Cyp4a12b,Dgat2l6,Awat1,Hacd4,Etnk2,Osbpl8,Enpp7,Gm4450,Hsd17b14,Pi4ka,Pik3c2b,Cyp4a31,Cyp4f40,Akr1c19,Akr1b10,Tpte,Taz,Pten,Faah,Degs1,Ptgis,Agpat1,Cyp27b1,Abcc1,Phyh,Hsd3b6,Slc27a2,Mgll,Cyp4a14,Pik3cd,Alox8,Elovl3,Pitpnm1,Cyp2j6,Acot1,Chkb,Pip5k1c,Pik3c2g,Gpx4,Hsd17b12,Smpd2,Slc25a17,Alox12b,Dhcr7,Hsd17b7,Sc5d,Cyp4a10,Cyp8b1,Cyp1a1,Pomc,Cga,Cyp21a1,Gpx1,Scd2,Scd1,Gpd1,Cyp11b2,Mmut,Ctsa,Gba,Fasn,Akr1b7,Ptgs1,Lta4h,Hsd3b1,Hsd3b2,Hsd3b3,Cers1,Cyp17a1,Cyp19a1,Alox5ap,Pla2g2a,Scp2,Ppard,Hmgcl,Alox15,Alox12,Acsl1,Eci1,Pik3ca,Akr1b3,Akr1b8,Acadm,Fdx1,Pla2g4a,Aldh3a2,Crat,Abcd1,Cbr1,Pcyt1a,H2-Ke6,Hsd11b1,Arsa,Acadvl,Acadl,Hsd17b1,Hsd17b2,Hsd17b4,Hsd11b2,Sqle,Cpt2,Fdft1,Galc,Hmgcs2,Acot8,Inpp5j,Pip5k1b,Pip5k1a,Ebp,Hsd17b3,Akr1c6,Cpt1a,Pld2,Pla2g6,Gnpat,Hmgcr,Smpd1,Cyp2e1,Ptgs2,Acads,Cyp2c65,Acss3,Gpat2,Cers3,Pi4k2a,Pnpla5,Acot6,Tnfaip8l3,Cyp11b1,Pip4p1,Pik3r6,Pitpnm3,Gpd1l,Lclat1,Them4,Slc27a5,Pla2g4f,Pla2g4e,Pla2g4d,Cyp2c66,Fa2h,Slc44a5,Pik3r5,Acaca,Pld6,Ggt1,Cyp7b1,Pik3c2a,Hadh,Gpam,Hsd3b5,Hsd3b4,Gm10681,Pemt,Thrsp,Cyp1b1,Cyp24a1,Cyp4b1,Cyp3a13,Cyp7a1,Gk,Pla2g4c,Srd5a1,Gba2,Morc2a,Awat2,Kdsr,Ocrl,Lpcat4,Inpp4b,Inppl1,Pik3c3,Acot5,Cyp2r1,Slc44a1,Pitpnm2,Smpd4,Tm7sf2,Tspoap1,Far2,Selenoi,Mtmr12,Aldh3b1,Mogat2,Bdh1,Crls1,Pcyt1b,Tecrl,Sptlc3,Cept1,Cyp4f39,Echs1,Mboat1,Elovl5,Pnpla2,Miga2,Pi4kb,Lss,Hadha,Agmo,Pik3cb,Ptges2,Acot4,Acaa2,Slc44a2,Lpcat2,Neu4,Chpt1,Gpat3,Cers6,Inpp5k,Acat2,Pi4k2b,Inpp5f,Mboat7,Sphk1,Hmgcs1,Acsl5,Hmgcll1,Slc25a1,Bdh2,Akr1c18,Cyp51,Pnpla8,Tnfaip8l1,Mtmr3,Gpat4,Hacd3,Agpat2,Cerk,Agpat4,Sgpl1,Degs2,Phospho1,Mboat2,Plaat3,Acer1,Akr1c13,Akr1c20,Hpgd,Dhcr24,Plbd1,Acsf2,Akr1d1,Cdipt,Mtmr6,Mtmr14,Acot11,Lpcat3,Acot7,Acly,Slc44a4,Acsl6,Fig4,Cyp4a12a,Akr1c14,Pnpla3,Baat,Mtmr4,Pip4k2c,Lpgat1,Lpin1,Mogat1,Fdps,Fads1,Elovl6,Acaa1a,Ormdl1,Slc44a3,Tnfaip8,Pcyt2,Far1,Cpt1b,Cers2,Mlycd,Mvd,Cds2,Ptdss1,Pccb,Pecr,Cyp4f15,Srd5a2,Lpin3,Lpin2,Fdx2,Plaat5,Ormdl3,Decr1,Them5,Acot13,Ormdl2,Msmo1,Cyp2u1,Tecr,Acsl3,Oxct1,Agpat5,Pmvk,Mcee,Synj2,Aacs,Elovl7,Hacd2,Sgms2,Etnk1,Agpat3,Cers4,Cers5,Tnfaip8l2,Scp2d1,Cyp27a1,Acot12,Ehhadh,Acoxl,Crot,Mecr,Dgat2,Sacm1l,Cyp4f14,Acox3,Inpp4a,Hsd17b11,Hsd3b7,Osbpl5,Inpp5d,Oxct2b,Gpx2,Hpgds,Sphk2,Inpp5e,Oxct2a,Smpd3,Cyp39a1,Cyp2d22,Gde1,Akr1c12,Elovl2,Elovl1,Ptges,Acsl4,Acox2,Hacl1,Hacd1,Acot3,Acot2,Pla2g2f,Plaat1,Mvk,Acox1,Ptges3,Acot9,Nsdhl,Ggps1,Gk2,Srd5a3,Cyp46a1,Ch25h,Fads2,Ptdss2,Dgat1,Ggt5,Mtmr1,Slc25a20,Osbpl10,Alb,Fabp6,Cidec,Gm2a,Helz2,Sin3b,Smarcd3,Chd9,Tgs1,Carm1,Rab5a,Vdr,Ube2i,Srebf2,Plekha8,Plekha3,Vapa,Stard10,Esyt3,Plekha2,Ddhd2,Arsb,Arsi,Arsg,Arsj,Arsk,Prkab2,Ndufab1,Stard3,Ephx2,Pnpla6,Tmem86b,Plpp1,Sgpp2,Acer2,Abhd4,Abhd3,Plpp3,Acer3,Plpp6,Plpp2,Asah2,Sgpp1,Neu2,Neu3,Abcb11,Mtmr7,Acsbg2,Acsbg1,Pla2g5,Pla2r1,Pla1a,Pla2g12a,Pla2g2e,Pla2g10,Pla2g2d,Pla2g1b,Ugt8a,Cds1,Acsf3,Aloxe3,Acp6,Etnppl,Asah1,Ptgds,Tbxas1,Decr2,Nudt7,Dpep1,Dpep2,Dpep3,Sgms1,Cptp,Arv1,Idi1,Gm38481,Idi2	526	-1.80397149019566	4.3006279238001e-09	3.59102431637308e-07	-1.4646406638273	0.000492340128759664	0.00856466682321499	-1.45780342557509	0.00044209912548461	0.00858494813441045	-1.64550260707702	8.87572019743705e-07	5.70094335758456e-05	-1.74675914050121	2.15573968613256e-08	1.20002842528046e-06
Metabolism_of_steroid_hormones	ENR	Tspo,Fdxr,Stard3nl,Cyp11a1,Gm4450,Hsd17b14,Akr1b10,Hsd3b6,Hsd17b12,Pomc,Cga,Cyp21a1,Cyp11b2,Akr1b7,Hsd3b1,Hsd3b2,Hsd3b3,Cyp17a1,Cyp19a1,Akr1b3,Akr1b8,Fdx1,Hsd11b1,Hsd17b1,Hsd17b2,Hsd11b2,Hsd17b3,Cyp11b1,Hsd3b5,Hsd3b4,Gm10681,Srd5a1,Tspoap1,Srd5a2,Fdx2,Hsd17b11,Srd5a3,Stard3	38	1.82697314162873	0.00129697941568132	0.0169215283139672	2.14012949213761	1.60925506431034e-05	0.000584229555956145	2.09814370635467	2.27677016262362e-05	0.000826566559039443	2.125951203002	0.000267250831432658	0.00697357638269592	1.99951723938339	0.000594566534859977	0.0107926751436539
