ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009409	response to cold	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Acadm/Pparg/Ces1d	3
GO:0014003	oligodendrocyte development	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Abca2/Cntnap1/Olig1	3
GO:0014888	striated muscle adaptation	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Pparg/Tead1/Ar	3
GO:0015695	organic cation transport	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Slc25a20/Slc22a5/Slc22a21	3
GO:0019933	cAMP-mediated signaling	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Nucb2/Defb1/Pde4d	3
GO:0030501	positive regulation of bone mineralization	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Cd276/Tent5a/Adgrv1	3
GO:0033273	response to vitamin	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Postn/Bche/Serpina7	3
GO:0097242	amyloid-beta clearance	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Lrp4/Mme/Ttpa	3
GO:1904738	vascular associated smooth muscle cell migration	3/482	29/11520	0.119436447841839	0.563580570798285	0.529837005556318	Itga4/Smo/Adamts1	3
GO:0002696	positive regulation of leukocyte activation	14/482	236/11520	0.119555387467061	0.563580570798285	0.529837005556318	Igfbp2/Cd59b/Vcam1/Tox/Stap1/Cd4/Clec7a/Irs2/Cd276/Vnn1/Cd83/Lgals1/Tfrc/Cd274	14
GO:0007420	brain development	22/482	402/11520	0.119863727641133	0.563580570798285	0.529837005556318	Serpine2/Hsd3b9/Hsd3b4/Tox/Mfsd2a/Ncor2/Smo/Fzd4/Irs2/Fgfr1/Adgrg1/Bmp5/Apaf1/Egfr/Hap1/Aatk/Gas1/Zfhx2/Amigo2/Robo1/Efna5/Hhex	22
GO:0003137	Notch signaling pathway involved in heart induction	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Robo1	1
GO:0006011	UDP-glucose metabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Entpd5	1
GO:0006046	N-acetylglucosamine catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Gnpda1	1
GO:0006059	hexitol metabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Akr1b3	1
GO:0006561	proline biosynthetic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Aldh18a1	1
GO:0006578	amino-acid betaine biosynthetic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Acadm	1
GO:0006682	galactosylceramide biosynthetic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Gal3st1	1
GO:0006703	estrogen biosynthetic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hsd17b2	1
GO:0007418	ventral midline development	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Smo	1
GO:0007567	parturition	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hpgd	1
GO:0008355	olfactory learning	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Mup20	1
GO:0009233	menaquinone metabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cyp4f14	1
GO:0009414	response to water deprivation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Akr1b3	1
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Enc1	1
GO:0010748	negative regulation of long-chain fatty acid import across plasma membrane	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Irs2	1
GO:0010760	negative regulation of macrophage chemotaxis	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Stap1	1
GO:0010961	cellular magnesium ion homeostasis	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc41a1	1
GO:0010983	positive regulation of high-density lipoprotein particle clearance	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Lipg	1
GO:0014050	negative regulation of glutamate secretion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Il1rn	1
GO:0014062	regulation of serotonin secretion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Maob	1
GO:0014734	skeletal muscle hypertrophy	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Ar	1
GO:0014831	gastro-intestinal system smooth muscle contraction	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Sulf2	1
GO:0015791	polyol transmembrane transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc26a6	1
GO:0015827	tryptophan transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc7a5	1
GO:0016182	synaptic vesicle budding from endosome	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Ap1s2	1
GO:0016198	axon choice point recognition	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Robo1	1
GO:0016199	axon midline choice point recognition	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Robo1	1
GO:0019375	galactolipid biosynthetic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Gal3st1	1
GO:0019532	oxalate transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc26a6	1
GO:0019614	catechol-containing compound catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Moxd1	1
GO:0019628	urate catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Urad	1
GO:0021502	neural fold elevation formation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Bmp5	1
GO:0021847	ventricular zone neuroblast division	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fgfr1	1
GO:0032025	response to cobalt ion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Bnip3	1
GO:0032379	positive regulation of intracellular lipid transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Anxa2	1
GO:0032382	positive regulation of intracellular sterol transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Anxa2	1
GO:0032385	positive regulation of intracellular cholesterol transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Anxa2	1
GO:0032805	positive regulation of low-density lipoprotein particle receptor catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Abca2	1
GO:0035385	Roundabout signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Robo1	1
GO:0035470	positive regulation of vascular wound healing	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Smoc2	1
GO:0035480	regulation of Notch signaling pathway involved in heart induction	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Robo1	1
GO:0035481	positive regulation of Notch signaling pathway involved in heart induction	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Robo1	1
GO:0035898	parathyroid hormone secretion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fgfr1	1
GO:0035936	testosterone secretion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Nucb2	1
GO:0036114	medium-chain fatty-acyl-CoA catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Nudt7	1
GO:0036483	neuron intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hyou1	1
GO:0036500	ATF6-mediated unfolded protein response	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Wfs1	1
GO:0038165	oncostatin-M-mediated signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Lifr	1
GO:0042374	phylloquinone metabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cyp4f14	1
GO:0042376	phylloquinone catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cyp4f14	1
GO:0042377	vitamin K catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cyp4f14	1
GO:0042420	dopamine catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Moxd1	1
GO:0042424	catecholamine catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Moxd1	1
GO:0042701	progesterone secretion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fzd4	1
GO:0043415	positive regulation of skeletal muscle tissue regeneration	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hopx	1
GO:0043416	regulation of skeletal muscle tissue regeneration	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hopx	1
GO:0044205	'de novo' UMP biosynthetic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cad	1
GO:0044375	regulation of peroxisome size	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Pex11a	1
GO:0044771	meiotic cell cycle phase transition	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Mapk15	1
GO:0045003	double-strand break repair via synthesis-dependent strand annealing	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Xrcc3	1
GO:0045218	zonula adherens maintenance	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Kifc3	1
GO:0046032	ADP catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Nt5e	1
GO:0046469	platelet activating factor metabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Chpt1	1
GO:0046958	nonassociative learning	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Epm2a	1
GO:0046959	habituation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Epm2a	1
GO:0048210	Golgi vesicle fusion to target membrane	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Rab8b	1
GO:0048619	embryonic hindgut morphogenesis	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Dact1	1
GO:0048669	collateral sprouting in absence of injury	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cobl	1
GO:0048677	axon extension involved in regeneration	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	D130043K22Rik	1
GO:0048682	sprouting of injured axon	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	D130043K22Rik	1
GO:0048861	leukemia inhibitory factor signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Lifr	1
GO:0050923	regulation of negative chemotaxis	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Robo1	1
GO:0051097	negative regulation of helicase activity	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Mcm2	1
GO:0051593	response to folic acid	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Bche	1
GO:0051595	response to methylglyoxal	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Akr1b3	1
GO:0051799	negative regulation of hair follicle development	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Smo	1
GO:0060066	oviduct development	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cdh1	1
GO:0060086	circadian temperature homeostasis	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Ces1d	1
GO:0060400	negative regulation of growth hormone receptor signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Gdf15	1
GO:0060484	lung-associated mesenchyme development	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fgfr1	1
GO:0060665	regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fgfr1	1
GO:0060741	prostate gland stromal morphogenesis	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Foxa1	1
GO:0061010	gall bladder development	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hhex	1
GO:0061017	hepatoblast differentiation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hhex	1
GO:0061110	dense core granule biogenesis	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Serpine2	1
GO:0061144	alveolar secondary septum development	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Foxa1	1
GO:0070494	regulation of thrombin-activated receptor signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Stmn1	1
GO:0070495	negative regulation of thrombin-activated receptor signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Stmn1	1
GO:0070778	L-aspartate transmembrane transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc1a5	1
GO:0070901	mitochondrial tRNA methylation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hsd17b10	1
GO:0071228	cellular response to tumor cell	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Txnip	1
GO:0071332	cellular response to fructose stimulus	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc26a6	1
GO:0071492	cellular response to UV-A	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Mme	1
GO:0072093	metanephric renal vesicle formation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Smo	1
GO:0072205	metanephric collecting duct development	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Akr1b3	1
GO:0072757	cellular response to camptothecin	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Spidr	1
GO:0090272	negative regulation of fibroblast growth factor production	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fgfr1	1
GO:0097577	sequestering of iron ion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Lcn2	1
GO:0097745	mitochondrial tRNA 5'-end processing	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hsd17b10	1
GO:0098700	neurotransmitter loading into synaptic vesicle	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc17a8	1
GO:0098704	carbohydrate import across plasma membrane	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc5a1	1
GO:0099040	ceramide translocation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Abca2	1
GO:0099178	regulation of retrograde trans-synaptic signaling by endocanabinoid	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Abhd6	1
GO:0110091	negative regulation of hippocampal neuron apoptotic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Lcn2	1
GO:0110135	Norrin signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fzd4	1
GO:0140213	negative regulation of long-chain fatty acid import into cell	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Irs2	1
GO:0140271	hexose import across plasma membrane	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc5a1	1
GO:1900107	regulation of nodal signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Dact2	1
GO:1901317	regulation of flagellated sperm motility	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Defb1	1
GO:1901656	glycoside transport	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc5a1	1
GO:1901844	regulation of cell communication by electrical coupling involved in cardiac conduction	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Pde4d	1
GO:1901993	regulation of meiotic cell cycle phase transition	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Mapk15	1
GO:1902109	negative regulation of mitochondrial membrane permeability involved in apoptotic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Bnip3	1
GO:1902227	negative regulation of macrophage colony-stimulating factor signaling pathway	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Stap1	1
GO:1902474	positive regulation of protein localization to synapse	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Clstn3	1
GO:1902858	propionyl-CoA metabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Nudt7	1
GO:1903598	positive regulation of gap junction assembly	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hopx	1
GO:1903660	negative regulation of complement-dependent cytotoxicity	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Cd59b	1
GO:1903891	regulation of ATF6-mediated unfolded protein response	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Wfs1	1
GO:1904044	response to aldosterone	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Stk39	1
GO:1904151	positive regulation of microglial cell mediated cytotoxicity	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Stap1	1
GO:1904340	positive regulation of dopaminergic neuron differentiation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Foxa1	1
GO:1904692	positive regulation of type B pancreatic cell proliferation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Irs2	1
GO:1905204	negative regulation of connective tissue replacement	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Pparg	1
GO:1905463	negative regulation of DNA duplex unwinding	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Mcm2	1
GO:1905532	regulation of leucine import across plasma membrane	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Slc7a5	1
GO:1905581	positive regulation of low-density lipoprotein particle clearance	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Anxa2	1
GO:1905770	regulation of mesodermal cell differentiation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fgfr1	1
GO:1905821	positive regulation of chromosome condensation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Smc2	1
GO:1905937	negative regulation of germ cell proliferation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Ptgds	1
GO:1990180	mitochondrial tRNA 3'-end processing	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Hsd17b10	1
GO:2000255	negative regulation of male germ cell proliferation	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Ptgds	1
GO:2000468	regulation of peroxidase activity	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Gstp1	1
GO:2000645	negative regulation of receptor catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Anxa2	1
GO:2000828	regulation of parathyroid hormone secretion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Fgfr1	1
GO:2000843	regulation of testosterone secretion	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Nucb2	1
GO:2001294	malonyl-CoA catabolic process	1/482	3/11520	0.120352257386968	0.563580570798285	0.529837005556318	Nudt7	1
GO:1901617	organic hydroxy compound biosynthetic process	10/482	157/11520	0.122517355666663	0.571922010159277	0.537679013393454	Ephx1/Abca2/Akr1b3/Ces1d/Apoa4/Bmp5/Scap/Moxd1/Plek/Hsd17b10	10
GO:0009117	nucleotide metabolic process	25/482	467/11520	0.122790905205594	0.571922010159277	0.537679013393454	Fmo1/Uck1/Fitm2/Fmo5/Acnat2/Cad/Slc4a4/Urad/Acsm2/Ces1d/Nqo1/Nudt7/Nt5e/Cnp/Nampt/Acot2/Acot1/Acot4/Acot3/Acot5/Acot6/Entpd5/Mpc1/Gda/Acot9	25
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	5/482	63/11520	0.122899131467994	0.571922010159277	0.537679013393454	Cxcl10/Adgrg1/Adgrf1/Adgre4/Adgrg2	5
GO:0018958	phenol-containing compound metabolic process	5/482	63/11520	0.122899131467994	0.571922010159277	0.537679013393454	Dio1/Akr1b3/Moxd1/Gcnt4/Maob	5
GO:0042303	molting cycle	6/482	81/11520	0.122975866691096	0.571922010159277	0.537679013393454	Lrp4/Lama5/Smo/Egfr/Foxq1/Fst	6
GO:0042633	hair cycle	6/482	81/11520	0.122975866691096	0.571922010159277	0.537679013393454	Lrp4/Lama5/Smo/Egfr/Foxq1/Fst	6
GO:0045833	negative regulation of lipid metabolic process	6/482	81/11520	0.122975866691096	0.571922010159277	0.537679013393454	Fmo1/Abca2/Mup1/Mfsd2a/Bmp5/Serpina12	6
GO:0097191	extrinsic apoptotic signaling pathway	11/482	177/11520	0.123476188261448	0.57368751007494	0.539338806574932	G0s2/Lcn2/Fgg/Fga/Fgb/Sort1/Fgfr1/Gas1/Gstp1/Gstp2/Ar	11
GO:0023061	signal release	18/482	320/11520	0.124272390664494	0.576822922683927	0.542286490923908	Il1rn/Fgg/Fga/Fgb/Hadh/Mup1/Grm8/Pparg/Fzd4/Nucb2/Irs2/Fgfr1/Rab8b/Cspg5/F2r/Efna5/Maob/Sytl4	18
GO:0071396	cellular response to lipid	20/482	362/11520	0.124716718010076	0.576849598701625	0.542311569753928	Fcgr4/Mup1/Mup11/Stap1/Cxcl10/Ncor2/Smo/Abhd2/Trim5/Tead1/Ces1d/Plscr2/Egfr/Sstr2/Foxa1/Pde4d/Efna5/Gstp1/Cd274/Ar	20
GO:0019748	secondary metabolic process	4/482	46/11520	0.125105770396079	0.576849598701625	0.542311569753928	Fmo1/Akr1b3/Cyp2a4/Cyp1a2	4
GO:0051279	regulation of release of sequestered calcium ion into cytosol	4/482	46/11520	0.125105770396079	0.576849598701625	0.542311569753928	Cxcl10/Hap1/F2r/Pde4d	4
GO:0001829	trophectodermal cell differentiation	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Hopx/Cdh1	2
GO:0032925	regulation of activin receptor signaling pathway	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Fst/Dact2	2
GO:0034433	steroid esterification	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Abca2/Apoa4	2
GO:0034434	sterol esterification	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Abca2/Apoa4	2
GO:0034435	cholesterol esterification	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Abca2/Apoa4	2
GO:0045063	T-helper 1 cell differentiation	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Tmem98/Gadd45g	2
GO:0045721	negative regulation of gluconeogenesis	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Mup1/Serpina12	2
GO:0046322	negative regulation of fatty acid oxidation	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Fmo1/Mfsd2a	2
GO:0048102	autophagic cell death	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Trp53inp1/Bnip3	2
GO:0051307	meiotic chromosome separation	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Mapk15/Eme2	2
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Cpeb1/Nampt	2
GO:0060965	negative regulation of miRNA-mediated gene silencing	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Ncor2/Pparg	2
GO:0070206	protein trimerization	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Slc1a5/Scara5	2
GO:0071392	cellular response to estradiol stimulus	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Egfr/Sstr2	2
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Hspb1/Vnn1	2
GO:1905606	regulation of presynapse assembly	2/482	15/11520	0.128204747707049	0.576849598701625	0.542311569753928	Ntng2/Clstn3	2
GO:0048661	positive regulation of smooth muscle cell proliferation	6/482	82/11520	0.128309117184015	0.576849598701625	0.542311569753928	Akr1b3/Hpgd/Nampt/Nqo2/Pde4d/Adamts1	6
GO:0062014	negative regulation of small molecule metabolic process	6/482	82/11520	0.128309117184015	0.576849598701625	0.542311569753928	Fmo1/Mup1/Mfsd2a/Bmp5/Plek/Serpina12	6
GO:0002269	leukocyte activation involved in inflammatory response	3/482	30/11520	0.128812443404231	0.576849598701625	0.542311569753928	Stap1/Pparg/Nampt	3
GO:0034331	cell junction maintenance	3/482	30/11520	0.128812443404231	0.576849598701625	0.542311569753928	Kifc3/Cntnap1/F2r	3
GO:0045687	positive regulation of glial cell differentiation	3/482	30/11520	0.128812443404231	0.576849598701625	0.542311569753928	Serpine2/Pparg/Aspa	3
GO:0046676	negative regulation of insulin secretion	3/482	30/11520	0.128812443404231	0.576849598701625	0.542311569753928	Hadh/Mup1/Sytl4	3
GO:0048713	regulation of oligodendrocyte differentiation	3/482	30/11520	0.128812443404231	0.576849598701625	0.542311569753928	Pparg/Aspa/Tmem98	3
GO:0099172	presynapse organization	3/482	30/11520	0.128812443404231	0.576849598701625	0.542311569753928	Ntng2/Lrp4/Clstn3	3
GO:2000404	regulation of T cell migration	3/482	30/11520	0.128812443404231	0.576849598701625	0.542311569753928	Stk39/Itga4/Cxcl10	3
GO:0016331	morphogenesis of embryonic epithelium	8/482	120/11520	0.129952596074427	0.576849598701625	0.542311569753928	Lama5/Bmp5/Mthfd1l/Apaf1/Cobl/Irx1/Hhex/Ar	8
GO:0050678	regulation of epithelial cell proliferation	15/482	260/11520	0.130015211726968	0.576849598701625	0.542311569753928	Irf6/Itga4/Sulf2/Lama5/Smo/Pparg/Irs2/Fgfr1/Cdh1/Bmp5/Egfr/Gas1/Tgm1/Robo1/Ar	15
GO:0071453	cellular response to oxygen levels	7/482	101/11520	0.130162685799957	0.576849598701625	0.542311569753928	Gngt1/Pparg/Cpeb1/Bnip3/Hyou1/Vasn/Vldlr	7
GO:0050679	positive regulation of epithelial cell proliferation	9/482	140/11520	0.132573245326944	0.576849598701625	0.542311569753928	Itga4/Smo/Irs2/Fgfr1/Bmp5/Egfr/Gas1/Tgm1/Ar	9
GO:0008544	epidermis development	11/482	180/11520	0.134139519477558	0.576849598701625	0.542311569753928	Irf6/Lrp4/Lama5/Txnip/Ncor2/Smo/Fgfr1/Egfr/Foxq1/Fst/Tgm1	11
GO:0098656	anion transmembrane transport	8/482	121/11520	0.134410528104578	0.576849598701625	0.542311569753928	Slc1a5/Slc7a5/Epm2a/Slc17a8/Slc16a7/Abcc3/Slc25a10/Mpc1	8
GO:0030509	BMP signaling pathway	7/482	102/11520	0.135063068047413	0.576849598701625	0.542311569753928	Grem2/Kcp/Pparg/Gdf15/Bmp5/Slc39a5/Fst	7
GO:0031214	biomineral tissue development	7/482	102/11520	0.135063068047413	0.576849598701625	0.542311569753928	Tuft1/Bmp2k/Fgfr1/Cd276/Tent5a/Phospho1/Adgrv1	7
GO:0008585	female gonad development	5/482	65/11520	0.135295973511264	0.576849598701625	0.542311569753928	Gas2/Fzd4/Fst/Adamts1/Ermp1	5
GO:0015914	phospholipid transport	5/482	65/11520	0.135295973511264	0.576849598701625	0.542311569753928	Mfsd2a/Atp11a/Apoa4/Plscr2/Pctp	5
GO:0006753	nucleoside phosphate metabolic process	25/482	473/11520	0.135763531243713	0.576849598701625	0.542311569753928	Fmo1/Uck1/Fitm2/Fmo5/Acnat2/Cad/Slc4a4/Urad/Acsm2/Ces1d/Nqo1/Nudt7/Nt5e/Cnp/Nampt/Acot2/Acot1/Acot4/Acot3/Acot5/Acot6/Entpd5/Mpc1/Gda/Acot9	25
GO:0072503	cellular divalent inorganic cation homeostasis	11/482	181/11520	0.137801629234887	0.576849598701625	0.542311569753928	Slc41a1/Wfs1/Cxcl10/Nucb2/Bnip3/Mt2/Mt1/Slc39a5/Hap1/F2r/Pde4d	11
