loc_ID	query_ID	symbol	name	Gene_expression	ensembl_gene_id	name.1	H3K27ac	correlation_pearson	corr.sig.pearson	name.ident
chr4.62063309.62063709	closest_left1	Mup20	PPT2	20195.6755673477	ENSMUSG00000078672	PPT2_K27	1107.5122766691	0.750643588199625	0.000331621080710166	chr4.62063309.62063709:Mup20
chr4.62063309.62063709	closest_left1	Mup20	PPT3	17624.6404294093	ENSMUSG00000078672	PPT3_K27	1227.60086481733	0.750643588199625	0.000331621080710166	chr4.62063309.62063709:Mup20
chr4.109419389.109419789	closest_left1	Ttc39a	CDm2	0.25416535980995	ENSMUSG00000028555	CDm2_K27	232.447321625737	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	CDm6	0.0500697271023553	ENSMUSG00000028555	CDm6_K27	259.078543978583	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	CDm9	0.394133961116646	ENSMUSG00000028555	CDm9_K27	438.119196687254	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	HFDm3	0.826561172558025	ENSMUSG00000028555	HFDm3_K27	488.437188856118	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	HFDm4	1.22268150349178	ENSMUSG00000028555	HFDm4_K27	586.936471114341	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	HFDm6	1.81322851282783	ENSMUSG00000028555	HFDm6_K27	840.689365279529	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	DPN2	0.0753604472815893	ENSMUSG00000028555	DPN2_K27	382.824752707559	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	DPN3	0.193186132766792	ENSMUSG00000028555	DPN3_K27	223.11942201445	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	DPN6	0.198290214634113	ENSMUSG00000028555	DPN6_K27	163.738476904688	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	DIP3	0.427699353074009	ENSMUSG00000028555	DIP3_K27	573.607315180349	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	DIP6	0.0743235505755911	ENSMUSG00000028555	DIP6_K27	526.012149183833	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	DIP10	0.227209170994671	ENSMUSG00000028555	DIP10_K27	329.982180962228	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	E2_2	0.460117130318391	ENSMUSG00000028555	E2_2_K27	453.796003569862	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	E2_8	0.3699881101501	ENSMUSG00000028555	E2_8_K27	355.553375918002	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	E2_9	0.236247370764052	ENSMUSG00000028555	E2_9_K27	471.43477451771	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	PPT1	0.110309121648908	ENSMUSG00000028555	PPT1_K27	269.137606213234	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	PPT2	0.534087326266548	ENSMUSG00000028555	PPT2_K27	376.136244906488	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr4.109419389.109419789	closest_left1	Ttc39a	PPT3	0.335243353156436	ENSMUSG00000028555	PPT3_K27	439.737623218146	0.779253887501962	0.000138021808161171	chr4.109419389.109419789:Ttc39a
chr5.24043629.24044029	closest_left1	Fam126a	CDm2	0.504005064408779	ENSMUSG00000028995	CDm2_K27	34.8670982438605	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	CDm6	0.436864184123664	ENSMUSG00000028995	CDm6_K27	43.1797573297638	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	CDm9	0.685525293270372	ENSMUSG00000028995	CDm9_K27	14.1328773124921	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	HFDm3	1.40921055036386	ENSMUSG00000028995	HFDm3_K27	187.860457252353	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	HFDm4	2.37067513813331	ENSMUSG00000028995	HFDm4_K27	177.012586526547	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	HFDm6	1.29641268406532	ENSMUSG00000028995	HFDm6_K27	64.6684127138099	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	DPN2	0.246573245617789	ENSMUSG00000028995	DPN2_K27	24.6983711424232	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	DPN3	0.323493509694368	ENSMUSG00000028995	DPN3_K27	0	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	DPN6	0.498060574157309	ENSMUSG00000028995	DPN6_K27	0	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	DIP3	0.741980713381312	ENSMUSG00000028995	DIP3_K27	67.4832135506293	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	DIP6	0.387287628668974	ENSMUSG00000028995	DIP6_K27	16.9681338446398	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	DIP10	0.275337000730915	ENSMUSG00000028995	DIP10_K27	43.9976241282971	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	E2_2	0.490670326735105	ENSMUSG00000028995	E2_2_K27	45.3796003569862	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	E2_8	0.2953898643572	ENSMUSG00000028995	E2_8_K27	12.2604612385518	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	E2_9	0.389353974614164	ENSMUSG00000028995	E2_9_K27	12.4061782767818	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	PPT1	0.417065955719751	ENSMUSG00000028995	PPT1_K27	57.6723441885501	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	PPT2	0.465997395119113	ENSMUSG00000028995	PPT2_K27	20.8964580503605	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.24043629.24044029	closest_left1	Fam126a	PPT3	0.30178955153884	ENSMUSG00000028995	PPT3_K27	54.9672029022683	0.836909418551145	1.48842778042913e-05	chr5.24043629.24044029:Fam126a
chr5.125285673.125286073	closest_left1	Ncor2	CDm2	11.0503054317677	ENSMUSG00000029478	CDm2_K27	1336.57209934799	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	CDm6	5.45388678917239	ENSMUSG00000029478	CDm6_K27	885.185025260158	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	CDm9	9.66795820793978	ENSMUSG00000029478	CDm9_K27	1540.48362706163	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	HFDm3	5.9427414340099	ENSMUSG00000029478	HFDm3_K27	479.0441659935	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	HFDm4	4.14406274310264	ENSMUSG00000029478	HFDm4_K27	409.923884587794	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	HFDm6	5.92310366830481	ENSMUSG00000029478	HFDm6_K27	565.848611245837	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	DPN2	4.34215546473247	ENSMUSG00000029478	DPN2_K27	1086.72833026662	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	DPN3	3.89988541179447	ENSMUSG00000029478	DPN3_K27	988.100297492563	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	DPN6	5.0226143226376	ENSMUSG00000029478	DPN6_K27	556.710821475939	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	DIP3	6.6824188121348	ENSMUSG00000029478	DIP3_K27	792.927759219894	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	DIP6	3.51800501118191	ENSMUSG00000029478	DIP6_K27	712.66162147487	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	DIP10	4.69132428118582	ENSMUSG00000029478	DIP10_K27	725.960798116902	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	E2_2	6.35624840126359	ENSMUSG00000029478	E2_2_K27	1391.64107761424	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	E2_8	6.23697918075447	ENSMUSG00000029478	E2_8_K27	1250.56704633228	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	E2_9	6.99110246178871	ENSMUSG00000029478	E2_9_K27	694.745983499783	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	PPT1	6.17793333855446	ENSMUSG00000029478	PPT1_K27	672.844015533085	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	PPT2	9.01851407418138	ENSMUSG00000029478	PPT2_K27	1420.95914742451	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125285673.125286073	closest_left1	Ncor2	PPT3	7.99291740684816	ENSMUSG00000029478	PPT3_K27	1300.89046868702	0.645692780306714	0.00379885018279509	chr5.125285673.125286073:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	CDm2	11.0503054317677	ENSMUSG00000029478	CDm2_K27	674.097232714636	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	CDm6	5.45388678917239	ENSMUSG00000029478	CDm6_K27	453.38745196252	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	CDm9	9.66795820793978	ENSMUSG00000029478	CDm9_K27	537.049337874698	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	HFDm3	5.9427414340099	ENSMUSG00000029478	HFDm3_K27	112.716274351412	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	HFDm4	4.14406274310264	ENSMUSG00000029478	HFDm4_K27	195.645490371447	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	HFDm6	5.92310366830481	ENSMUSG00000029478	HFDm6_K27	274.840754033692	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	DPN2	4.34215546473247	ENSMUSG00000029478	DPN2_K27	444.570680563617	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	DPN3	3.89988541179447	ENSMUSG00000029478	DPN3_K27	382.490437739057	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	DPN6	5.0226143226376	ENSMUSG00000029478	DPN6_K27	278.355410737969	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	DIP3	6.6824188121348	ENSMUSG00000029478	DIP3_K27	236.191247427202	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	DIP6	3.51800501118191	ENSMUSG00000029478	DIP6_K27	254.522007669596	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	DIP10	4.69132428118582	ENSMUSG00000029478	DIP10_K27	307.98336889808	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	E2_2	6.35624840126359	ENSMUSG00000029478	E2_2_K27	468.922537022191	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	E2_8	6.23697918075447	ENSMUSG00000029478	E2_8_K27	281.990608486691	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	E2_9	6.99110246178871	ENSMUSG00000029478	E2_9_K27	446.622417964146	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	PPT1	6.17793333855446	ENSMUSG00000029478	PPT1_K27	288.361720942751	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	PPT2	9.01851407418138	ENSMUSG00000029478	PPT2_K27	710.479573712256	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr5.125297305.125297705	closest_left1	Ncor2	PPT3	7.99291740684816	ENSMUSG00000029478	PPT3_K27	366.448019348455	0.674772667592655	0.0021262351632622	chr5.125297305.125297705:Ncor2
chr7.26304586.26304986	closest_left1	Cyp2b9	CDm2	0.060400606925179	ENSMUSG00000040660	CDm2_K27	34.8670982438605	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	CDm6	0.130885896433875	ENSMUSG00000040660	CDm6_K27	86.3595146595276	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	CDm9	0.303027866755931	ENSMUSG00000040660	CDm9_K27	113.063018499936	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	HFDm3	197.367930999648	ENSMUSG00000040660	HFDm3_K27	300.576731603765	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	HFDm4	286.790396356207	ENSMUSG00000040660	HFDm4_K27	326.075817285745	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	HFDm6	9.65756821818999	ENSMUSG00000040660	HFDm6_K27	210.172341319882	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	DPN2	10.4408766385141	ENSMUSG00000040660	DPN2_K27	98.7934845696926	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	DPN3	1.14773308185737	ENSMUSG00000040660	DPN3_K27	169.995750106247	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	DPN6	5.84316177350968	ENSMUSG00000040660	DPN6_K27	81.8692384523439	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	DIP3	12.8868488502136	ENSMUSG00000040660	DIP3_K27	118.095623713601	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	DIP6	29.9687927742544	ENSMUSG00000040660	DIP6_K27	84.8406692231988	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	DIP10	5.69193692582422	ENSMUSG00000040660	DIP10_K27	153.99168444904	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	E2_2	27.1828174840295	ENSMUSG00000040660	E2_2_K27	121.01226761863	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	E2_8	2.67395646344777	ENSMUSG00000040660	E2_8_K27	85.8232286698626	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	E2_9	5.9904072123673	ENSMUSG00000040660	E2_9_K27	223.311208982073	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	PPT1	6.86287377136282	ENSMUSG00000040660	PPT1_K27	38.4482294590334	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	PPT2	3.6858174918707	ENSMUSG00000040660	PPT2_K27	104.482290251802	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26304586.26304986	closest_left1	Cyp2b9	PPT3	6.94820696887705	ENSMUSG00000040660	PPT3_K27	146.579207739382	0.775528035842681	0.000155799627509717	chr7.26304586.26304986:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	CDm2	0.060400606925179	ENSMUSG00000040660	CDm2_K27	162.713125138016	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	CDm6	0.130885896433875	ENSMUSG00000040660	CDm6_K27	194.308907983937	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	CDm9	0.303027866755931	ENSMUSG00000040660	CDm9_K27	226.126036999873	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	HFDm3	197.367930999648	ENSMUSG00000040660	HFDm3_K27	826.586011910353	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	HFDm4	286.790396356207	ENSMUSG00000040660	HFDm4_K27	903.695836477636	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	HFDm6	9.65756821818999	ENSMUSG00000040660	HFDm6_K27	937.691984350244	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	DPN2	10.4408766385141	ENSMUSG00000040660	DPN2_K27	469.26905170604	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	DPN3	1.14773308185737	ENSMUSG00000040660	DPN3_K27	509.987250318742	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	DPN6	5.84316177350968	ENSMUSG00000040660	DPN6_K27	491.215430714064	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	DIP3	12.8868488502136	ENSMUSG00000040660	DIP3_K27	674.832135506293	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	DIP6	29.9687927742544	ENSMUSG00000040660	DIP6_K27	712.66162147487	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	DIP10	5.69193692582422	ENSMUSG00000040660	DIP10_K27	659.964361924456	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	E2_2	27.1828174840295	ENSMUSG00000040660	E2_2_K27	620.187871545478	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	E2_8	2.67395646344777	ENSMUSG00000040660	E2_8_K27	318.771992202347	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	E2_9	5.9904072123673	ENSMUSG00000040660	E2_9_K27	459.028596240928	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	PPT1	6.86287377136282	ENSMUSG00000040660	PPT1_K27	346.034065131301	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	PPT2	3.6858174918707	ENSMUSG00000040660	PPT2_K27	334.343328805767	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26315533.26315933	closest_left1	Cyp2b9	PPT3	6.94820696887705	ENSMUSG00000040660	PPT3_K27	348.125618381033	0.592815694056016	0.00952019456935628	chr7.26315533.26315933:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	CDm2	0.060400606925179	ENSMUSG00000040660	CDm2_K27	371.915714601179	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	CDm6	0.130885896433875	ENSMUSG00000040660	CDm6_K27	388.617815967874	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	CDm9	0.303027866755931	ENSMUSG00000040660	CDm9_K27	310.923300874825	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	HFDm3	197.367930999648	ENSMUSG00000040660	HFDm3_K27	582.367417482294	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	HFDm4	286.790396356207	ENSMUSG00000040660	HFDm4_K27	829.164221098037	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	HFDm6	9.65756821818999	ENSMUSG00000040660	HFDm6_K27	614.349920781194	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	DPN2	10.4408766385141	ENSMUSG00000040660	DPN2_K27	358.126381565136	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	DPN3	1.14773308185737	ENSMUSG00000040660	DPN3_K27	403.739906502337	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	DPN6	5.84316177350968	ENSMUSG00000040660	DPN6_K27	442.093887642657	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	DIP3	12.8868488502136	ENSMUSG00000040660	DIP3_K27	489.253298242062	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	DIP6	29.9687927742544	ENSMUSG00000040660	DIP6_K27	492.075881494553	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	DIP10	5.69193692582422	ENSMUSG00000040660	DIP10_K27	417.977429218822	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	E2_2	27.1828174840295	ENSMUSG00000040660	E2_2_K27	710.94707225945	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	E2_8	2.67395646344777	ENSMUSG00000040660	E2_8_K27	269.730147248139	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	E2_9	5.9904072123673	ENSMUSG00000040660	E2_9_K27	384.591526580237	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	PPT1	6.86287377136282	ENSMUSG00000040660	PPT1_K27	365.258179860817	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	PPT2	3.6858174918707	ENSMUSG00000040660	PPT2_K27	522.411451259012	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26352545.26352945	closest_left1	Cyp2b9	PPT3	6.94820696887705	ENSMUSG00000040660	PPT3_K27	714.573637729488	0.617360306407832	0.00633896766303404	chr7.26352545.26352945:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	CDm2	0.060400606925179	ENSMUSG00000040660	CDm2_K27	116.223660812868	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	CDm6	0.130885896433875	ENSMUSG00000040660	CDm6_K27	86.3595146595276	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	CDm9	0.303027866755931	ENSMUSG00000040660	CDm9_K27	84.7972638749523	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	HFDm3	197.367930999648	ENSMUSG00000040660	HFDm3_K27	338.148823054235	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	HFDm4	286.790396356207	ENSMUSG00000040660	HFDm4_K27	484.455499967392	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	HFDm6	9.65756821818999	ENSMUSG00000040660	HFDm6_K27	307.174960390597	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	DPN2	10.4408766385141	ENSMUSG00000040660	DPN2_K27	234.63452585302	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
chr7.26829291.26829691	closest_left1	Cyp2b9	DPN3	1.14773308185737	ENSMUSG00000040660	DPN3_K27	180.620484487888	0.718942321933139	0.000773508498168633	chr7.26829291.26829691:Cyp2b9
